timestamp,SampleNro,Type,Sub,Chan,Num,Aux
2014-10-07 19:59:01.760000,10035439,N,0,0,0,
2014-10-07 19:59:02.380000,10035590,N,0,0,0,
2014-10-07 19:59:02.960000,10035738,N,0,0,0,
2014-10-07 19:59:03.560000,10035888,N,0,0,0,
2014-10-07 19:59:04.160000,10036038,N,0,0,0,
2014-10-07 19:59:04.760000,10036186,N,0,0,0,
2014-10-07 19:59:05.340000,10036333,N,0,0,0,
2014-10-07 19:59:05.960000,10036485,N,0,0,0,
2014-10-07 19:59:06.540000,10036633,N,0,0,0,
2014-10-07 19:59:07.140000,10036784,N,0,0,0,
2014-10-07 19:59:07.740000,10036933,N,0,0,0,
2014-10-07 19:59:08.340000,10037084,N,0,0,0,
2014-10-07 19:59:08.940000,10037233,N,0,0,0,
2014-10-07 19:59:09.540000,10037384,N,0,0,0,
2014-10-07 19:59:10.140000,10037534,N,0,0,0,
2014-10-07 19:59:10.760000,10037685,N,0,0,0,
2014-10-07 19:59:11.340000,10037832,N,0,0,0,
2014-10-07 19:59:11.940000,10037981,N,0,0,0,
2014-10-07 19:59:12.520000,10038129,N,0,0,0,
2014-10-07 19:59:13.140000,10038280,N,0,0,0,
2014-10-07 19:59:13.720000,10038428,N,0,0,0,
2014-10-07 19:59:14.320000,10038578,N,0,0,0,
2014-10-07 19:59:14.920000,10038729,N,0,0,0,
2014-10-07 19:59:15.540000,10038880,N,0,0,0,
2014-10-07 19:59:16.120000,10039028,N,0,0,0,
2014-10-07 19:59:16.720000,10039176,N,0,0,0,
2014-10-07 19:59:17.320000,10039326,N,0,0,0,
2014-10-07 19:59:17.920000,10039479,N,0,0,0,
2014-10-07 19:59:18.520000,10039625,N,0,0,0,
2014-10-07 19:59:19.100000,10039774,N,0,0,0,
2014-10-07 19:59:19.700000,10039923,N,0,0,0,
2014-10-07 19:59:20.300000,10040074,N,0,0,0,
2014-10-07 19:59:20.900000,10040223,N,0,0,0,
2014-10-07 19:59:21.500000,10040371,N,0,0,0,
2014-10-07 19:59:22.100000,10040523,N,0,0,0,
2014-10-07 19:59:22.700000,10040673,N,0,0,0,
2014-10-07 19:59:23.300000,10040822,N,0,0,0,
2014-10-07 19:59:23.900000,10040973,N,0,0,0,
2014-10-07 19:59:24.500000,10041122,N,0,0,0,
2014-10-07 19:59:25.100000,10041273,N,0,0,0,
2014-10-07 19:59:25.700000,10041420,N,0,0,0,
2014-10-07 19:59:26.280000,10041568,N,0,0,0,
2014-10-07 19:59:26.880000,10041716,N,0,0,0,
2014-10-07 19:59:27.480000,10041866,N,0,0,0,
2014-10-07 19:59:28.060000,10042013,N,0,0,0,
2014-10-07 19:59:28.660000,10042162,N,0,0,0,
2014-10-07 19:59:29.260000,10042310,N,0,0,0,
2014-10-07 19:59:29.860000,10042461,N,0,0,0,
2014-10-07 19:59:30.440000,10042608,N,0,0,0,
2014-10-07 19:59:31.040000,10042758,N,0,0,0,
2014-10-07 19:59:31.640000,10042907,N,0,0,0,
2014-10-07 19:59:32.240000,10043056,N,0,0,0,
2014-10-07 19:59:32.820000,10043204,N,0,0,0,
2014-10-07 19:59:33.420000,10043352,N,0,0,0,
2014-10-07 19:59:34.020000,10043500,N,0,0,0,
2014-10-07 19:59:34.600000,10043648,N,0,0,0,
2014-10-07 19:59:35.200000,10043796,N,0,0,0,
2014-10-07 19:59:35.780000,10043944,N,0,0,0,
2014-10-07 19:59:36.380000,10044092,N,0,0,0,
2014-10-07 19:59:36.980000,10044242,N,0,0,0,
2014-10-07 19:59:37.580000,10044390,N,0,0,0,
2014-10-07 19:59:38.180000,10044540,N,0,0,0,
2014-10-07 19:59:38.760000,10044687,N,0,0,0,
2014-10-07 19:59:39.360000,10044836,N,0,0,0,
2014-10-07 19:59:39.820000,10044953,r,0,0,0,
2014-10-07 19:59:40.540000,10045131,N,0,0,0,
2014-10-07 19:59:41.140000,10045283,N,0,0,0,
2014-10-07 19:59:41.740000,10045433,N,0,0,0,
2014-10-07 19:59:42.340000,10045580,N,0,0,0,
2014-10-07 19:59:42.940000,10045730,N,0,0,0,
2014-10-07 19:59:43.520000,10045879,N,0,0,0,
2014-10-07 19:59:44.120000,10046029,N,0,0,0,
2014-10-07 19:59:44.720000,10046178,N,0,0,0,
2014-10-07 19:59:45.200000,10046296,r,0,0,0,
2014-10-07 19:59:45.620000,10046403,r,0,0,0,
2014-10-07 19:59:46.500000,10046624,N,0,0,0,
2014-10-07 19:59:47.120000,10046777,N,0,0,0,
2014-10-07 19:59:47.720000,10046927,N,0,0,0,
2014-10-07 19:59:48.300000,10047074,N,0,0,0,
2014-10-07 19:59:48.900000,10047224,N,0,0,0,
2014-10-07 19:59:49.500000,10047371,N,0,0,0,
2014-10-07 19:59:50.080000,10047518,N,0,0,0,
2014-10-07 19:59:50.680000,10047668,N,0,0,0,
2014-10-07 19:59:51.280000,10047815,N,0,0,0,
2014-10-07 19:59:51.860000,10047964,N,0,0,0,
2014-10-07 19:59:52.460000,10048113,N,0,0,0,
2014-10-07 19:59:53.060000,10048262,N,0,0,0,
2014-10-07 19:59:53.640000,10048409,N,0,0,0,
2014-10-07 19:59:54.240000,10048557,N,0,0,0,
2014-10-07 19:59:54.840000,10048705,N,0,0,0,
2014-10-07 19:59:55.440000,10048855,N,0,0,0,
2014-10-07 19:59:56.020000,10049003,N,0,0,0,
2014-10-07 19:59:56.620000,10049152,N,0,0,0,
2014-10-07 19:59:57.220000,10049302,N,0,0,0,
2014-10-07 19:59:57.820000,10049450,N,0,0,0,
2014-10-07 19:59:58.400000,10049599,N,0,0,0,
2014-10-07 19:59:59,10049747,N,0,0,0,
2014-10-07 19:59:59.600000,10049896,N,0,0,0,
2014-10-07 20:00:00.200000,10050045,N,0,0,0,
2014-10-07 20:00:00.780000,10050194,N,0,0,0,
2014-10-07 20:00:01.380000,10050341,N,0,0,0,
2014-10-07 20:00:01.980000,10050490,N,0,0,0,
2014-10-07 20:00:02.560000,10050639,N,0,0,0,
2014-10-07 20:00:03.160000,10050787,N,0,0,0,
2014-10-07 20:00:03.760000,10050935,N,0,0,0,
2014-10-07 20:00:04.340000,10051084,N,0,0,0,
2014-10-07 20:00:04.940000,10051233,N,0,0,0,
2014-10-07 20:00:05.540000,10051383,N,0,0,0,
2014-10-07 20:00:06.160000,10051535,N,0,0,0,
2014-10-07 20:00:06.740000,10051684,N,0,0,0,
2014-10-07 20:00:07.340000,10051834,N,0,0,0,
2014-10-07 20:00:07.940000,10051983,N,0,0,0,
2014-10-07 20:00:08.540000,10052132,N,0,0,0,
2014-10-07 20:00:09.160000,10052285,N,0,0,0,
2014-10-07 20:00:09.760000,10052435,N,0,0,0,
2014-10-07 20:00:10.360000,10052585,N,0,0,0,
2014-10-07 20:00:10.960000,10052735,N,0,0,0,
2014-10-07 20:00:11.540000,10052884,N,0,0,0,
2014-10-07 20:00:12.160000,10053035,N,0,0,0,
2014-10-07 20:00:12.740000,10053184,N,0,0,0,
2014-10-07 20:00:13.340000,10053333,N,0,0,0,
2014-10-07 20:00:13.960000,10053486,N,0,0,0,
2014-10-07 20:00:14.560000,10053637,N,0,0,0,
2014-10-07 20:00:15.160000,10053787,N,0,0,0,
2014-10-07 20:00:15.760000,10053939,N,0,0,0,
2014-10-07 20:00:16.360000,10054088,N,0,0,0,
2014-10-07 20:00:16.960000,10054239,N,0,0,0,
2014-10-07 20:00:17.580000,10054390,N,0,0,0,
2014-10-07 20:00:18.180000,10054540,N,0,0,0,
2014-10-07 20:00:18.780000,10054692,N,0,0,0,
2014-10-07 20:00:19.380000,10054842,N,0,0,0,
2014-10-07 20:00:19.980000,10054992,N,0,0,0,
2014-10-07 20:00:20.580000,10055143,N,0,0,0,
2014-10-07 20:00:21.200000,10055295,N,0,0,0,
2014-10-07 20:00:21.800000,10055446,N,0,0,0,
2014-10-07 20:00:22.380000,10055594,N,0,0,0,
2014-10-07 20:00:23,10055747,N,0,0,0,
2014-10-07 20:00:23.600000,10055898,N,0,0,0,
2014-10-07 20:00:24.200000,10056047,N,0,0,0,
2014-10-07 20:00:24.800000,10056196,N,0,0,0,
2014-10-07 20:00:25.400000,10056346,N,0,0,0,
2014-10-07 20:00:26,10056495,N,0,0,0,
2014-10-07 20:00:26.580000,10056644,N,0,0,0,
2014-10-07 20:00:27.180000,10056793,N,0,0,0,
2014-10-07 20:00:27.780000,10056944,N,0,0,0,
2014-10-07 20:00:28.400000,10057097,N,0,0,0,
2014-10-07 20:00:28.980000,10057244,N,0,0,0,
2014-10-07 20:00:29.580000,10057394,N,0,0,0,
2014-10-07 20:00:30.200000,10057545,N,0,0,0,
2014-10-07 20:00:30.800000,10057697,N,0,0,0,
2014-10-07 20:00:31.400000,10057845,N,0,0,0,
2014-10-07 20:00:31.980000,10057992,N,0,0,0,
2014-10-07 20:00:32.580000,10058140,N,0,0,0,
2014-10-07 20:00:33.180000,10058291,N,0,0,0,
2014-10-07 20:00:33.760000,10058438,N,0,0,0,
2014-10-07 20:00:34.360000,10058588,N,0,0,0,
2014-10-07 20:00:34.960000,10058739,N,0,0,0,
2014-10-07 20:00:35.580000,10058890,N,0,0,0,
2014-10-07 20:00:36.160000,10059038,N,0,0,0,
2014-10-07 20:00:36.760000,10059188,N,0,0,0,
2014-10-07 20:00:37.360000,10059339,N,0,0,0,
2014-10-07 20:00:37.960000,10059488,N,0,0,0,
2014-10-07 20:00:38.560000,10059636,N,0,0,0,
2014-10-07 20:00:39.160000,10059785,N,0,0,0,
2014-10-07 20:00:39.760000,10059936,N,0,0,0,
2014-10-07 20:00:40.340000,10060084,N,0,0,0,
2014-10-07 20:00:40.940000,10060234,N,0,0,0,
2014-10-07 20:00:41.540000,10060383,N,0,0,0,
2014-10-07 20:00:42.160000,10060535,N,0,0,0,
2014-10-07 20:00:42.740000,10060682,N,0,0,0,
2014-10-07 20:00:43.340000,10060830,N,0,0,0,
2014-10-07 20:00:43.940000,10060980,N,0,0,0,
2014-10-07 20:00:44.540000,10061130,N,0,0,0,
2014-10-07 20:00:45.140000,10061280,N,0,0,0,
2014-10-07 20:00:45.720000,10061428,N,0,0,0,
2014-10-07 20:00:46.320000,10061577,N,0,0,0,
2014-10-07 20:00:46.920000,10061726,N,0,0,0,
2014-10-07 20:00:47.520000,10061876,N,0,0,0,
2014-10-07 20:00:48.100000,10062022,N,0,0,0,
2014-10-07 20:00:48.580000,10062142,r,0,0,0,
2014-10-07 20:00:49.300000,10062321,N,0,0,0,
2014-10-07 20:00:49.900000,10062474,N,0,0,0,
2014-10-07 20:00:50.500000,10062623,N,0,0,0,
2014-10-07 20:00:51.100000,10062772,N,0,0,0,
2014-10-07 20:00:51.700000,10062923,N,0,0,0,
2014-10-07 20:00:52.300000,10063070,N,0,0,0,
2014-10-07 20:00:52.900000,10063220,N,0,0,0,
2014-10-07 20:00:53.480000,10063368,N,0,0,0,
2014-10-07 20:00:54.080000,10063516,N,0,0,0,
2014-10-07 20:00:54.660000,10063663,N,0,0,0,
2014-10-07 20:00:55.260000,10063810,N,0,0,0,
2014-10-07 20:00:55.860000,10063960,N,0,0,0,
2014-10-07 20:00:56.440000,10064109,N,0,0,0,
2014-10-07 20:00:57.040000,10064257,N,0,0,0,
2014-10-07 20:00:57.640000,10064405,N,0,0,0,
2014-10-07 20:00:58.220000,10064554,N,0,0,0,
2014-10-07 20:00:58.820000,10064701,N,0,0,0,
2014-10-07 20:00:59.400000,10064849,N,0,0,0,
2014-10-07 20:01:00,10064997,N,0,0,0,
2014-10-07 20:01:00.600000,10065146,N,0,0,0,
2014-10-07 20:01:01.200000,10065295,N,0,0,0,
2014-10-07 20:01:01.780000,10065442,N,0,0,0,
2014-10-07 20:01:02.360000,10065589,N,0,0,0,
2014-10-07 20:01:02.980000,10065740,N,0,0,0,
2014-10-07 20:01:03.560000,10065887,N,0,0,0,
2014-10-07 20:01:04.140000,10066033,N,0,0,0,
2014-10-07 20:01:04.740000,10066182,N,0,0,0,
2014-10-07 20:01:05.340000,10066330,N,0,0,0,
2014-10-07 20:01:05.920000,10066478,N,0,0,0,
2014-10-07 20:01:06.500000,10066624,N,0,0,0,
2014-10-07 20:01:07.100000,10066773,N,0,0,0,
2014-10-07 20:01:07.700000,10066920,N,0,0,0,
2014-10-07 20:01:08.300000,10067070,N,0,0,0,
2014-10-07 20:01:08.880000,10067216,N,0,0,0,
2014-10-07 20:01:09.480000,10067366,N,0,0,0,
2014-10-07 20:01:10.060000,10067514,N,0,0,0,
2014-10-07 20:01:10.660000,10067663,N,0,0,0,
2014-10-07 20:01:11.260000,10067810,N,0,0,0,
2014-10-07 20:01:11.860000,10067961,N,0,0,0,
2014-10-07 20:01:12.440000,10068108,N,0,0,0,
2014-10-07 20:01:13.040000,10068259,N,0,0,0,
2014-10-07 20:01:13.640000,10068406,N,0,0,0,
2014-10-07 20:01:14.240000,10068555,N,0,0,0,
2014-10-07 20:01:14.820000,10068702,N,0,0,0,
2014-10-07 20:01:15.420000,10068851,N,0,0,0,
2014-10-07 20:01:16,10068997,N,0,0,0,
2014-10-07 20:01:16.600000,10069145,N,0,0,0,
2014-10-07 20:01:17.180000,10069293,N,0,0,0,
2014-10-07 20:01:17.780000,10069442,N,0,0,0,
2014-10-07 20:01:18.360000,10069589,N,0,0,0,
2014-10-07 20:01:18.980000,10069740,N,0,0,0,
2014-10-07 20:01:19.560000,10069889,N,0,0,0,
2014-10-07 20:01:20.160000,10070038,N,0,0,0,
2014-10-07 20:01:20.760000,10070185,N,0,0,0,
2014-10-07 20:01:21.340000,10070334,N,0,0,0,
2014-10-07 20:01:21.940000,10070482,N,0,0,0,
2014-10-07 20:01:22.400000,10070599,r,0,0,0,
2014-10-07 20:01:23.120000,10070779,N,0,0,0,
2014-10-07 20:01:23.740000,10070932,N,0,0,0,
2014-10-07 20:01:24.320000,10071079,N,0,0,0,
2014-10-07 20:01:24.920000,10071228,N,0,0,0,
2014-10-07 20:01:25.500000,10071374,N,0,0,0,
2014-10-07 20:01:26.100000,10071522,N,0,0,0,
2014-10-07 20:01:26.700000,10071672,N,0,0,0,
2014-10-07 20:01:27.280000,10071819,N,0,0,0,
2014-10-07 20:01:27.880000,10071967,N,0,0,0,
2014-10-07 20:01:28.480000,10072115,N,0,0,0,
2014-10-07 20:01:29.080000,10072265,N,0,0,0,
2014-10-07 20:01:29.660000,10072414,N,0,0,0,
2014-10-07 20:01:30.260000,10072560,N,0,0,0,
2014-10-07 20:01:30.840000,10072707,N,0,0,0,
2014-10-07 20:01:31.440000,10072856,N,0,0,0,
2014-10-07 20:01:32.040000,10073005,N,0,0,0,
2014-10-07 20:01:32.620000,10073152,N,0,0,0,
2014-10-07 20:01:33.220000,10073301,N,0,0,0,
2014-10-07 20:01:33.800000,10073449,N,0,0,0,
2014-10-07 20:01:34.400000,10073599,N,0,0,0,
2014-10-07 20:01:35,10073746,N,0,0,0,
2014-10-07 20:01:35.600000,10073895,N,0,0,0,
2014-10-07 20:01:36.200000,10074045,N,0,0,0,
2014-10-07 20:01:36.780000,10074193,N,0,0,0,
2014-10-07 20:01:37.360000,10074339,N,0,0,0,
2014-10-07 20:01:37.960000,10074486,N,0,0,0,
2014-10-07 20:01:38.560000,10074635,N,0,0,0,
2014-10-07 20:01:39.140000,10074782,N,0,0,0,
2014-10-07 20:01:39.740000,10074930,N,0,0,0,
2014-10-07 20:01:40.340000,10075080,N,0,0,0,
2014-10-07 20:01:40.920000,10075229,N,0,0,0,
2014-10-07 20:01:41.520000,10075375,N,0,0,0,
2014-10-07 20:01:42.100000,10075523,N,0,0,0,
2014-10-07 20:01:42.700000,10075673,N,0,0,0,
2014-10-07 20:01:43.300000,10075822,N,0,0,0,
2014-10-07 20:01:43.900000,10075970,N,0,0,0,
2014-10-07 20:01:44.480000,10076118,N,0,0,0,
2014-10-07 20:01:45.080000,10076268,N,0,0,0,
2014-10-07 20:01:45.680000,10076419,N,0,0,0,
2014-10-07 20:01:46.280000,10076567,N,0,0,0,
2014-10-07 20:01:46.880000,10076715,N,0,0,0,
2014-10-07 20:01:47.480000,10076865,N,0,0,0,
2014-10-07 20:01:48.080000,10077015,N,0,0,0,
2014-10-07 20:01:48.680000,10077166,N,0,0,0,
2014-10-07 20:01:49.260000,10077314,N,0,0,0,
2014-10-07 20:01:49.860000,10077463,N,0,0,0,
2014-10-07 20:01:50.460000,10077612,N,0,0,0,
2014-10-07 20:01:51.060000,10077760,N,0,0,0,
2014-10-07 20:01:51.640000,10077908,N,0,0,0,
2014-10-07 20:01:52.240000,10078059,N,0,0,0,
2014-10-07 20:01:52.840000,10078206,N,0,0,0,
2014-10-07 20:01:53.420000,10078353,N,0,0,0,
2014-10-07 20:01:54,10078499,N,0,0,0,
2014-10-07 20:01:54.600000,10078649,N,0,0,0,
2014-10-07 20:01:55.200000,10078798,N,0,0,0,
2014-10-07 20:01:55.800000,10078946,N,0,0,0,
2014-10-07 20:01:56.380000,10079094,N,0,0,0,
2014-10-07 20:01:56.980000,10079243,N,0,0,0,
2014-10-07 20:01:57.580000,10079392,N,0,0,0,
2014-10-07 20:01:58.180000,10079540,N,0,0,0,
2014-10-07 20:01:58.780000,10079690,N,0,0,0,
2014-10-07 20:01:59.360000,10079837,N,0,0,0,
2014-10-07 20:01:59.960000,10079985,N,0,0,0,
2014-10-07 20:02:00.540000,10080131,N,0,0,0,
2014-10-07 20:02:01.120000,10080279,N,0,0,0,
2014-10-07 20:02:01.720000,10080427,N,0,0,0,
2014-10-07 20:02:02.320000,10080575,N,0,0,0,
2014-10-07 20:02:02.900000,10080722,N,0,0,0,
2014-10-07 20:02:03.480000,10080869,N,0,0,0,
2014-10-07 20:02:04.080000,10081019,N,0,0,0,
2014-10-07 20:02:04.680000,10081167,N,0,0,0,
2014-10-07 20:02:05.260000,10081314,N,0,0,0,
2014-10-07 20:02:05.860000,10081462,N,0,0,0,
2014-10-07 20:02:06.460000,10081611,N,0,0,0,
2014-10-07 20:02:07.060000,10081761,N,0,0,0,
2014-10-07 20:02:07.640000,10081907,N,0,0,0,
2014-10-07 20:02:08.220000,10082054,N,0,0,0,
2014-10-07 20:02:08.820000,10082202,N,0,0,0,
2014-10-07 20:02:09.420000,10082350,N,0,0,0,
2014-10-07 20:02:10,10082499,N,0,0,0,
2014-10-07 20:02:10.600000,10082646,N,0,0,0,
2014-10-07 20:02:11.200000,10082796,N,0,0,0,
2014-10-07 20:02:11.800000,10082946,N,0,0,0,
2014-10-07 20:02:12.380000,10083092,N,0,0,0,
2014-10-07 20:02:12.960000,10083239,N,0,0,0,
2014-10-07 20:02:13.560000,10083389,N,0,0,0,
2014-10-07 20:02:14.160000,10083536,N,0,0,0,
2014-10-07 20:02:14.760000,10083685,N,0,0,0,
2014-10-07 20:02:15.340000,10083834,N,0,0,0,
2014-10-07 20:02:15.940000,10083982,N,0,0,0,
2014-10-07 20:02:16.520000,10084129,N,0,0,0,
2014-10-07 20:02:17.120000,10084277,N,0,0,0,
2014-10-07 20:02:17.720000,10084429,N,0,0,0,
2014-10-07 20:02:18.320000,10084578,N,0,0,0,
2014-10-07 20:02:18.920000,10084729,N,0,0,0,
2014-10-07 20:02:19.520000,10084879,N,0,0,0,
2014-10-07 20:02:20.120000,10085027,N,0,0,0,
2014-10-07 20:02:20.720000,10085179,N,0,0,0,
2014-10-07 20:02:21.320000,10085328,N,0,0,0,
2014-10-07 20:02:21.920000,10085478,N,0,0,0,
2014-10-07 20:02:22.520000,10085626,N,0,0,0,
2014-10-07 20:02:23.120000,10085779,N,0,0,0,
2014-10-07 20:02:23.720000,10085926,N,0,0,0,
2014-10-07 20:02:24.320000,10086075,N,0,0,0,
2014-10-07 20:02:24.920000,10086225,N,0,0,0,
2014-10-07 20:02:25.520000,10086377,N,0,0,0,
2014-10-07 20:02:26.120000,10086526,N,0,0,0,
2014-10-07 20:02:26.700000,10086674,N,0,0,0,
2014-10-07 20:02:27.300000,10086822,N,0,0,0,
2014-10-07 20:02:27.900000,10086972,N,0,0,0,
2014-10-07 20:02:28.480000,10087119,N,0,0,0,
2014-10-07 20:02:29.080000,10087268,N,0,0,0,
2014-10-07 20:02:29.680000,10087415,N,0,0,0,
2014-10-07 20:02:30.280000,10087565,N,0,0,0,
2014-10-07 20:02:30.860000,10087712,N,0,0,0,
2014-10-07 20:02:31.460000,10087862,N,0,0,0,
2014-10-07 20:02:32.060000,10088010,N,0,0,0,
2014-10-07 20:02:32.640000,10088158,N,0,0,0,
2014-10-07 20:02:33.240000,10088305,N,0,0,0,
2014-10-07 20:02:33.820000,10088454,N,0,0,0,
2014-10-07 20:02:34.420000,10088603,N,0,0,0,
2014-10-07 20:02:35.020000,10088754,N,0,0,0,
2014-10-07 20:02:35.620000,10088903,N,0,0,0,
2014-10-07 20:02:36.220000,10089053,N,0,0,0,
2014-10-07 20:02:36.820000,10089204,N,0,0,0,
2014-10-07 20:02:37.420000,10089353,N,0,0,0,
2014-10-07 20:02:38.020000,10089501,N,0,0,0,
2014-10-07 20:02:38.620000,10089650,N,0,0,0,
2014-10-07 20:02:39.220000,10089801,N,0,0,0,
2014-10-07 20:02:39.820000,10089951,N,0,0,0,
2014-10-07 20:02:40.420000,10090101,N,0,0,0,
2014-10-07 20:02:41,10090249,N,0,0,0,
2014-10-07 20:02:41.620000,10090400,N,0,0,0,
2014-10-07 20:02:42.200000,10090549,N,0,0,0,
2014-10-07 20:02:42.700000,10090672,r,0,0,0,
2014-10-07 20:02:43.400000,10090845,N,0,0,0,
2014-10-07 20:02:44,10090998,N,0,0,0,
2014-10-07 20:02:44.600000,10091149,N,0,0,0,
2014-10-07 20:02:45.200000,10091298,N,0,0,0,
2014-10-07 20:02:45.800000,10091447,N,0,0,0,
2014-10-07 20:02:46.400000,10091598,N,0,0,0,
2014-10-07 20:02:47,10091748,N,0,0,0,
2014-10-07 20:02:47.600000,10091899,N,0,0,0,
2014-10-07 20:02:48.200000,10092049,N,0,0,0,
2014-10-07 20:02:48.800000,10092198,N,0,0,0,
2014-10-07 20:02:49.400000,10092349,N,0,0,0,
2014-10-07 20:02:50,10092499,N,0,0,0,
2014-10-07 20:02:50.620000,10092650,N,0,0,0,
2014-10-07 20:02:51.220000,10092803,N,0,0,0,
2014-10-07 20:02:51.820000,10092950,N,0,0,0,
2014-10-07 20:02:52.420000,10093100,N,0,0,0,
2014-10-07 20:02:53,10093248,N,0,0,0,
2014-10-07 20:02:53.600000,10093398,N,0,0,0,
2014-10-07 20:02:54.200000,10093548,N,0,0,0,
2014-10-07 20:02:54.800000,10093697,N,0,0,0,
2014-10-07 20:02:55.400000,10093848,N,0,0,0,
2014-10-07 20:02:56,10093997,N,0,0,0,
2014-10-07 20:02:56.600000,10094148,N,0,0,0,
2014-10-07 20:02:57.200000,10094296,N,0,0,0,
2014-10-07 20:02:57.800000,10094446,N,0,0,0,
2014-10-07 20:02:58.400000,10094599,N,0,0,0,
2014-10-07 20:02:59,10094748,N,0,0,0,
2014-10-07 20:02:59.600000,10094896,N,0,0,0,
2014-10-07 20:03:00.200000,10095047,N,0,0,0,
2014-10-07 20:03:00.800000,10095195,N,0,0,0,
2014-10-07 20:03:01.400000,10095347,N,0,0,0,
2014-10-07 20:03:02,10095498,N,0,0,0,
2014-10-07 20:03:02.620000,10095651,N,0,0,0,
2014-10-07 20:03:03.220000,10095800,N,0,0,0,
2014-10-07 20:03:03.820000,10095951,N,0,0,0,
2014-10-07 20:03:04.420000,10096100,N,0,0,0,
2014-10-07 20:03:05.020000,10096253,N,0,0,0,
2014-10-07 20:03:05.620000,10096402,N,0,0,0,
2014-10-07 20:03:06.200000,10096549,N,0,0,0,
2014-10-07 20:03:06.800000,10096698,N,0,0,0,
2014-10-07 20:03:07.400000,10096847,N,0,0,0,
2014-10-07 20:03:08,10096997,N,0,0,0,
2014-10-07 20:03:08.600000,10097147,N,0,0,0,
2014-10-07 20:03:09.200000,10097296,N,0,0,0,
2014-10-07 20:03:09.800000,10097447,N,0,0,0,
2014-10-07 20:03:10.400000,10097597,N,0,0,0,
2014-10-07 20:03:11,10097748,N,0,0,0,
2014-10-07 20:03:11.600000,10097897,N,0,0,0,
2014-10-07 20:03:12.200000,10098048,N,0,0,0,
2014-10-07 20:03:12.800000,10098198,N,0,0,0,
2014-10-07 20:03:13.400000,10098348,N,0,0,0,
2014-10-07 20:03:14,10098498,N,0,0,0,
2014-10-07 20:03:14.600000,10098648,N,0,0,0,
2014-10-07 20:03:15.200000,10098799,N,0,0,0,
2014-10-07 20:03:15.800000,10098946,N,0,0,0,
2014-10-07 20:03:16.400000,10099095,N,0,0,0,
2014-10-07 20:03:17,10099246,N,0,0,0,
2014-10-07 20:03:17.600000,10099395,N,0,0,0,
2014-10-07 20:03:18.180000,10099544,N,0,0,0,
2014-10-07 20:03:18.780000,10099694,N,0,0,0,
2014-10-07 20:03:19.380000,10099844,N,0,0,0,
2014-10-07 20:03:19.980000,10099993,N,0,0,0,
2014-10-07 20:03:20.580000,10100143,N,0,0,0,
2014-10-07 20:03:21.180000,10100293,N,0,0,0,
2014-10-07 20:03:21.780000,10100442,N,0,0,0,
2014-10-07 20:03:22.380000,10100590,N,0,0,0,
2014-10-07 20:03:22.960000,10100738,N,0,0,0,
2014-10-07 20:03:23.560000,10100889,N,0,0,0,
2014-10-07 20:03:24.160000,10101038,N,0,0,0,
2014-10-07 20:03:24.760000,10101187,N,0,0,0,
2014-10-07 20:03:25.360000,10101336,N,0,0,0,
2014-10-07 20:03:25.960000,10101489,N,0,0,0,
2014-10-07 20:03:26.560000,10101639,N,0,0,0,
2014-10-07 20:03:27.160000,10101788,N,0,0,0,
2014-10-07 20:03:27.760000,10101939,N,0,0,0,
2014-10-07 20:03:28.380000,10102090,N,0,0,0,
2014-10-07 20:03:28.980000,10102241,N,0,0,0,
2014-10-07 20:03:29.580000,10102390,N,0,0,0,
2014-10-07 20:03:30.160000,10102539,N,0,0,0,
2014-10-07 20:03:30.780000,10102690,N,0,0,0,
2014-10-07 20:03:31.380000,10102840,N,0,0,0,
2014-10-07 20:03:31.960000,10102989,N,0,0,0,
2014-10-07 20:03:32.580000,10103140,N,0,0,0,
2014-10-07 20:03:33.180000,10103291,N,0,0,0,
2014-10-07 20:03:33.780000,10103444,N,0,0,0,
2014-10-07 20:03:34.380000,10103592,N,0,0,0,
2014-10-07 20:03:34.980000,10103741,N,0,0,0,
2014-10-07 20:03:35.580000,10103894,N,0,0,0,
2014-10-07 20:03:36.180000,10104043,N,0,0,0,
2014-10-07 20:03:36.780000,10104192,N,0,0,0,
2014-10-07 20:03:37.380000,10104344,N,0,0,0,
2014-10-07 20:03:37.980000,10104493,N,0,0,0,
2014-10-07 20:03:38.580000,10104644,N,0,0,0,
2014-10-07 20:03:39.200000,10104795,N,0,0,0,
2014-10-07 20:03:39.800000,10104945,N,0,0,0,
2014-10-07 20:03:40.400000,10105097,N,0,0,0,
2014-10-07 20:03:41,10105248,N,0,0,0,
2014-10-07 20:03:41.600000,10105399,N,0,0,0,
2014-10-07 20:03:42.220000,10105552,N,0,0,0,
2014-10-07 20:03:42.820000,10105701,N,0,0,0,
2014-10-07 20:03:43.420000,10105852,N,0,0,0,
2014-10-07 20:03:44.020000,10106000,N,0,0,0,
2014-10-07 20:03:44.620000,10106150,N,0,0,0,
2014-10-07 20:03:45.220000,10106302,N,0,0,0,
2014-10-07 20:03:45.820000,10106453,N,0,0,0,
2014-10-07 20:03:46.420000,10106602,N,0,0,0,
2014-10-07 20:03:47.020000,10106753,N,0,0,0,
2014-10-07 20:03:47.620000,10106902,N,0,0,0,
2014-10-07 20:03:48.220000,10107051,N,0,0,0,
2014-10-07 20:03:48.820000,10107202,N,0,0,0,
2014-10-07 20:03:49.420000,10107351,N,0,0,0,
